Contrato,Cliente,DataContrato,Produto,Banco,NomeBanco,Moeda,TaxaCambio,Qtd_Prestacao,V_Contrato,T_Pago,T_Cancelado,T_Desconto,Saldo,DataUltPrestacao,QtdPrestAbertas,DataUltParcela,QtdPrestVencer
9.070006504E9,5973,2004-10-15,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,414381.162552,414381.162552,0.0,0.0,0.0,2005-04-13,"",2005-04-13,""
9.070006804E9,5918,2004-11-26,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,430288.418252,430288.418252,0.0,0.0,0.0,2005-05-25,"",2005-05-25,""
9.070006904E9,5918,2004-11-26,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,508616.88469200005,508616.88469200005,0.0,0.0,0.0,2005-05-25,"",2005-05-25,""
9.070007105E9,5973,2005-10-06,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,544583.87613,544583.87613,0.0,0.0,0.0,2006-04-04,"",2006-04-04,""
9.070007205E9,5939,2005-09-16,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,735329.172858,735329.172858,0.0,0.0,0.0,2006-03-15,"",2006-03-15,""
9.070007305E9,5944,2005-09-20,CARTA DE CREDITO,87,STANDARD CHARTERED BANK,USD,3.8234,1,2485821.744,2485821.744,0.0,0.0,0.0,2006-03-27,"",2006-03-27,""
9.070007405E9,14785,2005-09-20,CARTA DE CREDITO,87,STANDARD CHARTERED BANK,USD,3.8234,1,2433792.9168,2433792.9168,0.0,0.0,0.0,2006-03-24,"",2006-03-24,""
9.070007705E9,5922,2005-09-23,CARTA DE CREDITO,107,DRESDNER BANK AG,USD,3.8234,1,1.8585934060442E7,1.8585934060442E7,0.0,0.0,0.0,2005-10-20,"",2005-10-20,""
9.070007805E9,5922,2005-09-23,CARTA DE CREDITO,107,DRESDNER BANK AG,USD,3.8234,1,1.2781954859463999E7,1.2781954859463999E7,0.0,0.0,0.0,2006-01-27,"",2006-01-27,""
9.070007905E9,5944,2005-09-21,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,4,3016249.6345659997,3016249.6345659997,0.0,0.0,0.0,2006-12-29,"",2006-12-29,""
9.070008205E9,5949,2005-10-06,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,1,3.6136539461022E7,3.6136539461022E7,0.0,0.0,0.0,2006-10-11,"",2006-10-11,""
9.070008505E9,5944,2005-10-20,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,1,2860667.88,2860667.88,0.0,0.0,0.0,2006-05-02,"",2006-05-02,""
9.070009005E9,5999,2005-11-25,CARTA DE CREDITO,42,THE BANK OF NEW YORK,USD,3.8234,1,508512.2,508512.2,0.0,0.0,0.0,2006-02-16,"",2006-02-16,""
9.070009105E9,5944,2005-11-30,CARTA DE CREDITO,42,THE BANK OF NEW YORK,USD,3.8234,2,5523916.412699999,5523916.412699999,0.0,0.0,0.0,2006-04-24,"",2006-04-24,""
9.070009405E9,6001,2005-12-05,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,4,2205104.122004,2205104.122004,0.0,0.0,0.0,2007-05-29,"",2007-05-29,""
9.070009505E9,6001,2005-12-05,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,2179874.843594,2179874.843594,0.0,0.0,0.0,2006-09-01,"",2006-09-01,""
9.070009805E9,5923,2005-12-13,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,3,2225965.2423819997,2225965.2423819997,0.0,0.0,0.0,2006-12-08,"",2006-12-08,""
9.070010005E9,5919,2005-12-22,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,1,208757.63999999998,208757.63999999998,0.0,0.0,0.0,2006-04-24,"",2006-04-24,""
9.080000106E9,11201,2006-01-16,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,363588.89937999996,363588.89937999996,0.0,0.0,0.0,2006-03-20,"",2006-03-20,""
9.080000109E9,1,2009-03-11,GARANTIA,341,BANCO DO BRASIL S/A,USD,3.8234,2,4205.74,0.0,0.0,0.0,4205.74,2011-03-11,2,2011-03-11,""
9.080000204E9,6177,2004-01-15,CARTA DE CREDITO,459,BANK OF CHINA,USD,3.8234,1,70731.21770400001,70731.21770400001,0.0,0.0,0.0,2004-04-12,"",2004-04-12,""
9.080000205E9,6424,2005-04-13,CARTA DE CREDITO,107,DRESDNER BANK AG,EUR,4.3564,2,1626373.06944,1626373.06944,0.0,0.0,0.0,2005-09-22,"",2005-09-22,""
9.080000206E9,10213,2006-02-15,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,1,443839.38899999997,443839.38899999997,0.0,0.0,0.0,2006-08-02,"",2006-08-02,""
9.080000207E9,32071,2007-01-12,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,128602.20010399999,128602.20010399999,0.0,0.0,0.0,2007-07-09,"",2007-07-09,""
9.080000209E9,1,2009-03-12,GARANTIA,341,BANCO DO BRASIL S/A,USD,3.8234,2,764.68,0.0,0.0,0.0,764.68,2010-01-12,2,2010-01-12,""
9.08000021E9,3974,2011-02-10,GARANTIA,100,PHILADELPHIA INTL BANK,EUR,4.3564,472,6316779.3029760085,0.0,0.0,0.0,6316779.3029760085,2020-04-23,472,2020-04-23,""
9.080000303E9,6413,2003-04-10,CARTA DE CREDITO,458,UNICREDIT BANCA SPA,USD,3.8234,6,69761.450528,69761.450528,0.0,0.0,0.0,2003-08-13,"",2003-08-13,""
9.080000304E9,6213,2004-02-06,CARTA DE CREDITO,559,BANCO DO BRASIL S/A,USD,3.8234,1,624552.39,624552.39,0.0,0.0,0.0,2004-07-21,"",2004-07-21,""
9.080000305E9,6072,2005-01-26,CARTA DE CREDITO,102,BANCO DO BRASIL S/A,EUR,4.3564,2,392076.0,392076.0,0.0,0.0,0.0,2005-11-19,"",2005-11-19,""
9.080000306E9,10213,2006-02-16,CARTA DE CREDITO,42,THE BANK OF NEW YORK,USD,3.8234,1,152851.8852,152851.8852,0.0,0.0,0.0,2006-07-06,"",2006-12-15,""
9.080000306E9,10213,2006-02-16,CARTA DE CREDITO,753,BANK OF CHINA,USD,3.8234,1,43839.1044,43839.1044,0.0,0.0,0.0,2006-12-15,"",2006-12-15,""
9.080000403E9,6070,2003-04-10,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,1.234891711074E7,1.234891711074E7,0.0,0.0,0.0,2003-06-18,"",2003-06-18,""
9.080000405E9,11201,2005-01-25,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,1,535276.6499780001,535276.6499780001,0.0,0.0,0.0,2005-07-22,"",2005-07-22,""
9.080000406E9,6160,2006-03-15,FINANCEIRO,3818,BANK OF NOVA SCOTIA,USD,3.8234,1,171823.596,0.0,0.0,0.0,171823.596,2006-04-20,1,2006-04-20,""
9.080000503E9,6093,2003-04-10,CARTA DE CREDITO,351,STANDARD CHARTERED BANK PLC,EUR,4.3564,1,537624.63092,537624.63092,0.0,0.0,0.0,2003-07-11,"",2003-07-11,""
9.080000505E9,11201,2005-01-25,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,555413.65663,555413.65663,0.0,0.0,0.0,2005-05-24,"",2005-05-24,""
9.080000507E9,33063,2007-01-29,CARTA DE CREDITO,54,WACHOVIA BANK N.A.,USD,3.8234,1,202439.54796799997,202439.54796799997,0.0,0.0,0.0,2007-05-07,"",2007-05-07,""
9.080000603E9,6093,2003-04-10,CARTA DE CREDITO,475,STANDARD CHARTERED BANK PLC,EUR,4.3564,3,975039.341152,975039.341152,0.0,0.0,0.0,2003-06-10,"",2003-06-10,""
9.080000605E9,6149,2005-02-09,CARTA DE CREDITO,102,STANDARD CHARTERED BANK PLC,EUR,4.3564,1,294057.0,294057.0,0.0,0.0,0.0,2005-04-19,"",2005-04-19,""
9.080000607E9,36321,2007-02-23,CARTA DE CREDITO,42,THE BANK OF NEW YORK,USD,3.8234,2,780948.5669999999,780948.5669999999,0.0,0.0,0.0,2007-04-04,"",2007-04-04,""
9.080000703E9,6076,2003-04-10,CARTA DE CREDITO,394,BANK OF TOKYO-MITSUBISHI UFJ (THE),USD,3.8234,1,1196773.9042,1196773.9042,0.0,0.0,0.0,2003-07-15,"",2003-07-15,""
9.080000705E9,6191,2005-02-03,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,1,781885.2999999999,781885.2999999999,0.0,0.0,0.0,2005-08-02,"",2005-08-02,""
9.080000706E9,6177,2006-02-09,CARTA DE CREDITO,87,STANDARD CHARTERED BANK,USD,3.8234,1,434636.4652,434636.4652,0.0,0.0,0.0,2006-05-15,"",2006-05-15,""
9.080000707E9,6177,2007-01-30,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,1,153861.2628,153861.2628,0.0,0.0,0.0,2007-05-14,"",2007-05-14,""
9.080000803E9,6230,2003-04-10,CARTA DE CREDITO,453,CREDIT SUISSE,USD,3.8234,1,752525.79374,752525.79374,0.0,0.0,0.0,2003-04-28,"",2003-04-28,""
9.080000805E9,6191,2005-02-21,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,1,202357.2684,202357.2684,0.0,0.0,0.0,2005-08-16,"",2005-08-16,""
9.080000806E9,28737,2006-03-03,CARTA DE CREDITO,102,BANCO BRADESCO S.A.,EUR,4.3564,1,552448.1532,552448.1532,0.0,0.0,0.0,2006-09-21,"",2006-09-21,""
9.080000807E9,30592,2007-01-30,CARTA DE CREDITO,54,WACHOVIA BANK N.A.,USD,3.8234,1,156043.65952000002,156043.65952000002,0.0,0.0,0.0,2007-03-22,"",2007-03-22,""
9.080000903E9,6160,2003-04-10,CARTA DE CREDITO,324,ABN AMRO BANK NV,USD,3.8234,1,1340101.7,1340101.7,0.0,0.0,0.0,2003-09-05,"",2003-09-05,""
9.080000904E9,6135,2004-02-03,CARTA DE CREDITO,366,BANCO BILBAO VIZCAYA ARGENTARIA SA,USD,3.8234,1,142412.0915,142412.0915,0.0,0.0,0.0,2004-08-06,"",2004-08-06,""
9.080000905E9,9625,2005-03-17,CARTA DE CREDITO,107,DRESDNER BANK AG,EUR,4.3564,1,496629.6,496629.6,0.0,0.0,0.0,2005-12-15,"",2005-12-15,""
9.080001003E9,6323,2003-04-10,CARTA DE CREDITO,324,ABN AMRO BANK NV,USD,3.8234,1,670050.85,670050.85,0.0,0.0,0.0,2003-09-05,"",2003-09-05,""
9.080001004E9,6135,2004-02-03,CARTA DE CREDITO,366,BANCO BILBAO VIZCAYA ARGENTARIA SA,USD,3.8234,1,143042.95249999998,143042.95249999998,0.0,0.0,0.0,2004-09-05,"",2004-09-05,""
9.080001005E9,6177,2005-02-14,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,1,67889.666824,67889.666824,0.0,0.0,0.0,2005-06-06,"",2005-06-06,""
9.080001103E9,6512,2003-04-10,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,1210495.8573959998,1210495.8573959998,0.0,0.0,0.0,2003-05-05,"",2003-05-05,""
9.080001107E9,16150,2007-01-30,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,1326632.741182,1326632.741182,0.0,0.0,0.0,2007-05-31,"",2007-05-31,""
9.080001203E9,6512,2003-04-10,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,3489199.014742,3489199.014742,0.0,0.0,0.0,2003-05-05,"",2003-05-05,""
9.080001204E9,6177,2004-02-11,CARTA DE CREDITO,459,BANK OF CHINA,USD,3.8234,1,116537.65257399999,116537.65257399999,0.0,0.0,0.0,2004-05-13,"",2004-05-13,""
9.080001205E9,10213,2005-02-18,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,1,91960.41679999999,91960.41679999999,0.0,0.0,0.0,2005-06-17,"",2005-06-17,""
9.080001206E9,6191,2006-02-15,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,1097640.1007879998,1097640.1007879998,0.0,0.0,0.0,2006-11-07,"",2006-11-07,""
9.080001207E9,16150,2007-01-30,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,206956.474494,206956.474494,0.0,0.0,0.0,2007-04-30,"",2007-04-30,""
9.080001303E9,6492,2003-04-10,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,721867.631436,721867.631436,0.0,0.0,0.0,2003-05-05,"",2003-05-05,""
9.080001305E9,10213,2005-02-18,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,1,9176.16,9176.16,0.0,0.0,0.0,2005-06-17,"",2005-06-17,""
9.080001403E9,6512,2003-04-10,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,4492736.944752,4492736.944752,0.0,0.0,0.0,2003-05-05,"",2003-05-05,""
9.080001404E9,6257,2004-03-09,CARTA DE CREDITO,612,BANK OF AMERICA N.A.,USD,3.8234,1,131142.62,131142.62,0.0,0.0,0.0,2004-08-27,"",2004-08-27,""
9.080001405E9,10213,2005-02-18,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,1,6117.44,6117.44,0.0,0.0,0.0,2005-06-17,"",2005-06-17,""
9.080001407E9,6243,2007-02-09,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,5,3123709.3885199996,3123709.3885199996,0.0,0.0,0.0,2007-05-25,"",2007-05-25,""
9.080001503E9,6493,2003-04-10,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,3746160.590816,3746160.590816,0.0,0.0,0.0,2003-05-05,"",2003-05-05,""
9.080001505E9,18970,2005-03-03,IMPORTACAO,222,BANCO BRADESCO S.A.,R$,1.0,2,298223.61,298223.61,0.0,0.0,0.0,2006-02-24,"",2006-02-24,""
9.080001506E9,12763,2006-03-14,CARTA DE CREDITO,107,DRESDNER BANK AG,EUR,4.3564,1,108910.0,108910.0,0.0,0.0,0.0,2006-10-11,"",2006-10-11,""
9.080001507E9,10001,2007-02-16,CARTA DE CREDITO,152,UBS AG (ANTIGO UBS),R$,1.0,1,449625.6,449625.6,0.0,0.0,0.0,2007-05-22,"",2007-05-22,""
9.080001603E9,6572,2003-04-10,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,1869219.502556,1869219.502556,0.0,0.0,0.0,2003-05-05,"",2003-05-05,""
9.080001606E9,18970,2006-03-24,FIRCE 26,222,BANCO BRADESCO S.A.,USD,3.8234,2,998657.665782,998657.665782,0.0,0.0,0.0,2007-03-19,"",2007-03-19,""
9.080001703E9,6493,2003-04-10,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,1085983.395336,1085983.395336,0.0,0.0,0.0,2003-05-15,"",2003-05-15,""
9.080001704E9,6177,2004-03-12,CARTA DE CREDITO,543,STATE BANK OF INDIA,USD,3.8234,1,182798.550998,182798.550998,0.0,0.0,0.0,2004-07-14,"",2004-07-14,""
9.080001705E9,10200,2005-02-24,CARTA DE CREDITO,535,STANDARD CHARTERED BANK,USD,3.8234,1,1092192.444,1092192.444,0.0,0.0,0.0,2005-08-08,"",2005-08-08,""
9.080001706E9,18970,2006-03-03,FIRCE 26,222,BANCO BRADESCO S.A.,USD,3.8234,2,747989.6737459999,747989.6737459999,0.0,0.0,0.0,2007-02-27,"",2007-02-27,""
9.080001803E9,6512,2003-04-10,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,2355993.22658,2355993.22658,0.0,0.0,0.0,2003-05-15,"",2003-05-15,""
9.080001804E9,6124,2004-03-22,CARTA DE CREDITO,7,CCR CONV. DE CREDITOS RECIPROCOS,USD,3.8234,1,328733.63795999996,328733.63795999996,0.0,0.0,0.0,2005-03-28,"",2005-03-28,""
9.080001806E9,18970,2006-03-03,FIRCE 26,222,BANCO BRADESCO S.A.,USD,3.8234,2,568220.096696,568220.096696,0.0,0.0,0.0,2007-02-27,"",2007-02-27,""
9.080001903E9,6148,2003-04-10,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,1230736.248784,1230736.248784,0.0,0.0,0.0,2003-04-28,"",2003-04-28,""
9.080001904E9,6124,2004-03-22,CARTA DE CREDITO,7,CCR CONV. DE CREDITOS RECIPROCOS,USD,3.8234,1,328733.63795999996,328733.63795999996,0.0,0.0,0.0,2005-03-28,"",2005-03-28,""
9.080001906E9,27221,2006-03-10,CARTA DE CREDITO,87,STANDARD CHARTERED BANK,USD,3.8234,1,519814.667442,519814.667442,0.0,0.0,0.0,2006-05-11,"",2006-05-11,""
9.080002003E9,6076,2003-04-10,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,1.5750102069225999E7,1.5750102069225999E7,0.0,0.0,0.0,2003-06-16,"",2003-06-16,""
9.080002007E9,6381,2007-03-02,CARTA DE CREDITO,54,WACHOVIA BANK N.A.,USD,3.8234,1,189767.00337000002,189767.00337000002,0.0,0.0,0.0,2007-04-27,"",2007-04-27,""
9.080002103E9,6237,2003-04-10,CARTA DE CREDITO,312,TORONTO DOMINION BANK,USD,3.8234,1,762768.2999999999,762768.2999999999,0.0,0.0,0.0,2003-07-23,"",2003-07-23,""
9.080002104E9,6070,2004-03-11,IMPORTACAO,37,CITIBANK N.A.,USD,3.8234,2,1.2105107915964E7,1.2105107915964E7,0.0,0.0,0.0,2005-03-07,"",2005-03-07,""
9.080002107E9,6311,2007-03-27,CARTA DE CREDITO,2059,BANK OF AMERICA N.A.,USD,3.8234,1,621790.17467,621790.17467,0.0,0.0,0.0,2007-05-28,"",2007-05-28,""
9.080002203E9,6195,2003-04-10,CARTA DE CREDITO,496,BANCO DE BOGOTA,USD,3.8234,1,816295.9,816295.9,0.0,0.0,0.0,2003-05-21,"",2003-05-21,""
9.080002207E9,6311,2007-07-13,FIRCE 26,222,BANCO BRADESCO S.A.,USD,3.8234,2,639193.33562,0.0,0.0,0.0,639193.33562,2008-01-07,2,2008-01-07,""
9.080002303E9,6213,2003-04-10,CARTA DE CREDITO,137,ABN AMRO BANK NV,USD,3.8234,1,142995.16,142995.16,0.0,0.0,0.0,2003-07-24,"",2003-07-24,""
9.080002304E9,6124,2004-04-26,CARTA DE CREDITO,7,CCR CONV. DE CREDITOS RECIPROCOS,USD,3.8234,1,328733.63795999996,328733.63795999996,0.0,0.0,0.0,2005-04-22,"",2005-04-22,""
9.080002306E9,10213,2006-03-29,CARTA DE CREDITO,107,DRESDNER BANK AG,EUR,4.3564,1,196038.0,196038.0,0.0,0.0,0.0,2006-06-14,"",2006-06-14,""
9.080002403E9,6213,2003-04-10,CARTA DE CREDITO,137,ABN AMRO BANK NV,USD,3.8234,1,113937.31999999999,113937.31999999999,0.0,0.0,0.0,2003-07-24,"",2003-07-24,""
9.080002404E9,6249,2004-03-23,CARTA DE CREDITO,684,CITIBANK,USD,3.8234,1,127212.54714,127212.54714,0.0,0.0,0.0,2004-09-20,"",2004-09-20,""
9.080002405E9,18970,2005-03-04,FIRCE 26,222,BANCO BRADESCO S.A.,USD,3.8234,2,737625.965706,737625.965706,0.0,0.0,0.0,2006-02-24,"",2006-02-24,""
9.080002503E9,6154,2003-04-10,CARTA DE CREDITO,453,CREDIT SUISSE,USD,3.8234,1,57552.875519999994,57552.875519999994,0.0,0.0,0.0,2003-04-28,"",2003-04-28,""
9.080002505E9,16150,2005-04-04,FIRCE 26,222,BANCO BRADESCO S.A.,USD,3.8234,2,937804.469616,937804.469616,0.0,0.0,0.0,2005-08-29,"",2005-08-29,""
9.080002507E9,18970,2007-02-27,FIRCE 26,222,BANCO BRADESCO S.A.,USD,3.8234,2,569073.785448,0.0,0.0,0.0,569073.785448,2008-08-22,2,2008-08-22,""
9.080002603E9,6177,2003-04-10,CARTA DE CREDITO,6291,CHINA CITIC BANK,USD,3.8234,1,100635.32906,100635.32906,0.0,0.0,0.0,2003-04-21,"",2003-04-21,""
9.080002604E9,12620,2004-03-29,CARTA DE CREDITO,678,BANCO DEL BAJIO S.A.,USD,3.8234,2,378022.540252,378022.540252,0.0,0.0,0.0,2004-07-09,"",2004-07-09,""
9.080002703E9,6416,2003-04-10,CARTA DE CREDITO,395,BANCO BRADESCO ARGENTINA S.A.,USD,3.8234,2,140701.12,140701.12,0.0,0.0,0.0,2003-07-10,"",2003-07-10,""
9.080002704E9,6577,2004-04-19,CARTA DE CREDITO,610,BANK OF AMERICA N.A,USD,3.8234,1,743880.704,743880.704,0.0,0.0,0.0,2005-01-04,"",2005-01-04,""
9.080002704E9,6577,2004-04-19,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,1,743880.704,743880.704,0.0,0.0,0.0,2004-09-08,"",2005-01-04,""
9.080002803E9,6076,2003-04-10,IMPORTACAO,13,BANCO BRADESCO S.A.,USD,3.8234,2,2.0007439540438E7,2.0007439540438E7,0.0,0.0,0.0,2003-08-13,"",2003-08-13,""
9.080002804E9,6577,2004-03-23,CARTA DE CREDITO,690,UNICREDIT BANCA SPA.,EUR,4.3564,1,333634.719744,333634.719744,0.0,0.0,0.0,2004-07-07,"",2004-07-07,""
9.080002805E9,6177,2005-03-01,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,1,118900.0932,118900.0932,0.0,0.0,0.0,2005-06-12,"",2005-06-12,""
9.080002807E9,18970,2007-03-19,FIRCE 26,222,BANCO BRADESCO S.A.,USD,3.8234,2,998478.960066,0.0,0.0,0.0,998478.960066,2008-03-13,2,2008-03-13,""
9.080002903E9,6076,2003-04-10,IMPORTACAO,13,BANCO BRADESCO S.A.,USD,3.8234,2,8671920.487734,8671920.487734,0.0,0.0,0.0,2003-08-18,"",2003-08-18,""
9.080002904E9,6177,2004-04-02,CARTA DE CREDITO,680,BANK OF AMERICA N.A.,USD,3.8234,1,88474.661254,88474.661254,0.0,0.0,0.0,2004-06-30,"",2004-06-30,""
9.080002905E9,18970,2005-03-04,FIRCE 26,222,BANCO BRADESCO S.A.,USD,3.8234,2,560347.18082,560347.18082,0.0,0.0,0.0,2006-02-24,"",2006-02-24,""
9.080002906E9,16150,2006-03-30,FIRCE 26,222,BANCO BRADESCO S.A.,USD,3.8234,2,902737.850644,902737.850644,0.0,0.0,0.0,2006-09-25,"",2006-09-25,""
9.080003003E9,6076,2003-04-10,IMPORTACAO,13,BANCO BRADESCO S.A.,USD,3.8234,2,4082342.976656,4082342.976656,0.0,0.0,0.0,2003-08-18,"",2003-08-18,""
9.080003004E9,12693,2004-04-12,CARTA DE CREDITO,678,BANCO DEL BAJIO S.A.,USD,3.8234,1,193720.169566,193720.169566,0.0,0.0,0.0,2004-06-25,"",2004-06-25,""
9.080003005E9,13832,2005-04-04,FIRCE 26,222,BANCO BRADESCO S.A.,USD,3.8234,2,1943038.68927,1943038.68927,0.0,0.0,0.0,2005-09-12,"",2005-09-12,""
9.080003103E9,6076,2003-04-10,IMPORTACAO,13,BANCO BRADESCO S.A.,USD,3.8234,2,2181126.01301,2181126.01301,0.0,0.0,0.0,2003-08-18,"",2003-08-18,""
9.080003203E9,6076,2003-04-10,IMPORTACAO,467,BANK OF NOVA SCOTIA (THE),USD,3.8234,2,2221093.3514,2221093.3514,0.0,0.0,0.0,2003-08-26,"",2003-08-26,""
9.080003204E9,15336,2004-04-26,CARTA DE CREDITO,683,SOCIETE GENERALE,USD,3.8234,1,472017.502894,472017.502894,0.0,0.0,0.0,2004-07-06,"",2004-07-06,""
9.080003207E9,39334,2007-04-13,CARTA DE CREDITO,17,DEUTSCHE BANK TRUST COMPANY AMERICA,USD,3.8234,1,393810.2,393810.2,0.0,0.0,0.0,2007-07-05,"",2007-07-05,""
9.080003303E9,6076,2003-04-10,IMPORTACAO,13,BANCO BRADESCO S.A.,USD,3.8234,2,5904274.706246,5904274.706246,0.0,0.0,0.0,2003-08-27,"",2003-08-27,""
9.080003305E9,6177,2005-03-11,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,1,67899.37826,67899.37826,0.0,0.0,0.0,2005-07-11,"",2005-07-11,""
9.080003306E9,6156,2006-04-10,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,873353.1099439999,873353.1099439999,0.0,0.0,0.0,2007-04-02,"",2007-04-02,""
9.080003403E9,6076,2003-04-10,IMPORTACAO,13,BANCO BRADESCO S.A.,USD,3.8234,2,3958372.596248,3958372.596248,0.0,0.0,0.0,2003-09-02,"",2003-09-02,""
9.080003405E9,6249,2005-04-11,CARTA DE CREDITO,7615,CITIBANK AS,USD,3.8234,1,100937.76,100937.76,0.0,0.0,0.0,2005-04-14,"",2005-04-14,""
9.080003407E9,6177,2007-03-29,CARTA DE CREDITO,777,BANK OF NEW YORK,USD,3.8234,1,172481.2208,172481.2208,0.0,0.0,0.0,2007-07-16,"",2007-07-16,""
9.080003503E9,6076,2003-04-10,IMPORTACAO,13,BANCO BRADESCO S.A.,USD,3.8234,2,6870056.370085999,6870056.370085999,0.0,0.0,0.0,2003-09-10,"",2003-09-10,""
9.080003505E9,6177,2005-03-15,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,1,114587.298,114587.298,0.0,0.0,0.0,2005-07-27,"",2005-07-27,""
9.080003506E9,6177,2006-04-13,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,2,401311.7108,401311.7108,0.0,0.0,0.0,2006-08-08,"",2006-08-08,""
9.080003507E9,26726,2007-04-04,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,2,278037.648,278037.648,0.0,0.0,0.0,2007-05-07,"",2007-05-07,""
9.080003603E9,6076,2003-04-10,IMPORTACAO,13,BANCO BRADESCO S.A.,USD,3.8234,2,7617878.273039999,7617878.273039999,0.0,0.0,0.0,2003-09-15,"",2003-09-15,""
9.080003604E9,6098,2004-05-07,CARTA DE CREDITO,94,COMMERZBANK AG,EUR,4.3564,1,200394.4,200394.4,0.0,0.0,0.0,2004-09-08,"",2004-09-08,""
9.080003605E9,6177,2005-03-15,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,1,139099.1154,139099.1154,0.0,0.0,0.0,2005-07-27,"",2005-07-27,""
9.080003606E9,6394,2006-04-24,CARTA DE CREDITO,54,WACHOVIA BANK N.A.,USD,3.8234,1,726446.0,726446.0,0.0,0.0,0.0,2006-05-26,"",2006-05-26,""
9.080003607E9,6156,2007-04-04,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,872267.4172799999,0.0,0.0,0.0,872267.4172799999,2008-03-27,2,2008-03-27,""
9.080003703E9,6076,2003-04-10,IMPORTACAO,13,BANCO BRADESCO S.A.,USD,3.8234,2,1.1542429493461998E7,1.1542429493461998E7,0.0,0.0,0.0,2003-09-17,"",2003-09-17,""
9.080003704E9,11201,2004-06-07,CARTA DE CREDITO,228,WACHOVIA BANK N.A.,USD,3.8234,1,535276.6499780001,535276.6499780001,0.0,0.0,0.0,2005-01-24,"",2005-01-24,""
9.080003705E9,6177,2005-03-15,CARTA DE CREDITO,10,BANK OF AMERICA N.A.,USD,3.8234,1,166535.94850199998,166535.94850199998,0.0,0.0,0.0,2005-07-19,"",2005-07-19,""
9.080003803E9,6076,2003-04-10,IMPORTACAO,13,BANCO BRADESCO S.A.,USD,3.8234,2,2841087.1398139996,2841087.1398139996,0.0,0.0,0.0,2003-09-23,"",2003-09-23,""
9.080003806E9,22143,2006-04-12,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,348368.89983,348368.89983,0.0,0.0,0.0,2006-08-10,"",2006-08-10,""
